,layer_A,layer_B,feature_A,feature_B,weight
1126,0,1,23337,17359,0.0013119475916028023
1127,0,1,23376,15221,0.0013020833721384406
1128,0,1,23397,12460,0.0010554766049608588
1129,0,1,23406,17006,0.0015190972480922937
1130,0,1,23406,17359,0.0022095958702266216
1131,0,1,23406,21432,0.009104719385504723
1132,0,1,23457,594,0.0023772884160280228
1133,0,1,23457,2065,0.0022786457557231188
1134,0,1,23457,3037,0.002663352293893695
1135,0,1,23457,3945,0.005701546557247639
1136,0,1,23457,4885,0.0011639836011454463
1137,0,1,23457,4907,0.00391611410304904
1138,0,1,23457,6131,0.0013711332576349378
1139,0,1,23457,8100,0.0019333964446559548
1140,0,1,23457,13730,0.0010160196106880903
1141,0,1,23457,15017,0.004646070301532745
1142,0,1,23457,16723,0.0015289614675566554
1143,0,1,23457,16995,0.0013020833721384406
1144,0,1,23457,17359,0.004202178213745356
1145,0,1,23457,17388,0.0010653409408405423
1146,0,1,23457,17413,0.0018150252290070057
1147,0,1,23457,18288,0.0010061552748084068
1148,0,1,23457,22922,0.0011541192652657628
1149,0,1,23457,24101,0.0023575599770992994
1150,0,1,23529,17359,0.001755839679390192
1151,0,1,23529,24393,0.002633759519085288
1152,0,1,23720,898,0.0012133049312978983
1153,0,1,23720,7287,0.001075205160304904
1154,0,1,23946,9599,0.0012330334866419435
1155,0,1,24002,7287,0.0010160196106880903
1156,0,1,24002,12977,0.0010061552748084068
1157,0,1,24150,2065,0.004103535320609808
1158,0,1,24150,8637,0.004162720870226622
1159,0,1,24150,15017,0.002219460206106305
1160,0,1,24150,17359,0.002170138992369175
1161,0,1,24171,147,0.0015289614675566554
1162,0,1,24171,2065,0.004073942545801401
1163,0,1,24171,2505,0.001173847820609808
1164,0,1,24171,5264,0.004675663076341152
1165,0,1,24171,5276,0.0015190972480922937
1166,0,1,24171,7287,0.004705255851149559
1167,0,1,24171,10328,0.004271227866411209
1168,0,1,24171,10771,0.0013119475916028023
1169,0,1,24171,15017,0.0025055240839719772
1170,0,1,24171,15738,0.002347695641219616
1171,0,1,24171,16246,0.0011442550458014011
1172,0,1,24171,17359,0.010298295877873898
1173,0,1,24171,17388,0.0016374684637412429
1174,0,1,24171,21958,0.0012922190362587571
1175,0,1,24171,24149,0.002367424312978983
1176,0,1,24182,277,0.003442629473283887
1177,0,1,24182,344,0.0029494159389287233
1178,0,1,24182,482,0.0014500473625957966
1179,0,1,24182,594,0.003196022706106305
1180,0,1,24182,813,0.0034031723625957966
1181,0,1,24182,1380,0.00435014208778739
1182,0,1,24182,1762,0.0015684185782447457
1183,0,1,24182,1947,0.007536300458014011
1184,0,1,24182,2065,0.0372178815305233
1185,0,1,24182,2505,0.002761994954198599
1186,0,1,24182,2838,0.002801452064886689
1187,0,1,24182,3037,0.002663352293893695
1188,0,1,24182,3945,0.005701546557247639
1189,0,1,24182,4238,0.013898753561079502
1190,0,1,24182,4327,0.002801452064886689
1191,0,1,24182,4473,0.0014007260324433446
1192,0,1,24182,4628,0.0019925821106880903
1193,0,1,24182,4878,0.0011047979351133108
1194,0,1,24182,4885,0.0011639836011454463
1195,0,1,24182,4907,0.00391611410304904
1196,0,1,24182,4948,0.011876578442752361
1197,0,1,24182,4965,0.001489504473283887
1198,0,1,24182,5264,0.0023082385305315256
1199,0,1,24182,5276,0.011886443011462688
1200,0,1,24182,5363,0.0087890625
1201,0,1,24182,5377,0.0011047979351133108
1202,0,1,24182,5380,0.0018840751145035028
1203,0,1,24182,6051,0.009351326152682304
1204,0,1,24182,6131,0.007339015137404203
1205,0,1,24182,6429,0.003314394038170576
1206,0,1,24182,6895,0.0016769254580140114
1207,0,1,24182,6941,0.010347616858780384
1208,0,1,24182,7096,0.0028507732786238194
1209,0,1,24182,7137,0.0022786457557231188
1210,0,1,24182,7218,0.003126972820609808
1211,0,1,24182,7287,0.003876657225191593
1212,0,1,24182,7354,0.004961726721376181
1213,0,1,24182,7467,0.0010160196106880903
1214,0,1,24182,8100,0.002022174885496497
1215,0,1,24182,8298,0.0023970170877873898
1216,0,1,24182,8614,0.006046796217560768
1217,0,1,24182,8637,0.0033538509160280228
1218,0,1,24182,8650,0.0018840751145035028
1219,0,1,24182,8865,0.0018840751145035028
1220,0,1,24182,9045,0.00122316915076226
1221,0,1,24182,9177,0.0014500473625957966
1222,0,1,24182,9417,0.0019925821106880903
1223,0,1,24182,9487,0.00885811261832714
1224,0,1,24182,9549,0.004734848625957966
1225,0,1,24182,9951,0.0010061552748084068
1226,0,1,24182,9965,0.018534958362579346
1227,0,1,24182,10115,0.0016867897938936949
1228,0,1,24182,10264,0.0012133049312978983
1229,0,1,24182,10328,0.009015941061079502
1230,0,1,24182,10363,0.0019629893358796835
1231,0,1,24182,10480,0.010781644843518734
1232,0,1,24182,10524,0.001173847820609808
1233,0,1,24182,10652,0.0024068814236670732
1234,0,1,24182,10741,0.0011146622709929943
1235,0,1,24182,11730,0.0010554766049608588
1236,0,1,24182,12358,0.0024562026374042034
1237,0,1,24182,13612,0.0013612689217552543
1238,0,1,24182,13730,0.0010160196106880903
1239,0,1,24182,14179,0.0013020833721384406
1240,0,1,24182,14805,0.0012034407118335366
1241,0,1,24182,15017,0.03534366935491562
1242,0,1,24182,15632,0.0013514047022908926
1243,0,1,24182,15738,0.004626341629773378
1244,0,1,24182,15900,0.0013711332576349378
1245,0,1,24182,15957,0.0022293245419859886
1246,0,1,24182,16230,0.004399463534355164
1247,0,1,24182,16473,0.0016867897938936949
1248,0,1,24182,16588,0.001588147133588791
1249,0,1,24182,16723,0.002959280274808407
1250,0,1,24182,16815,0.00639204541221261
1251,0,1,24182,16873,0.0020912247709929943
1252,0,1,24182,16995,0.0038667928893119097
1253,0,1,24182,17359,0.04509943351149559
1254,0,1,24182,17388,0.013435132801532745
1255,0,1,24182,17413,0.007210779469460249
1256,0,1,24182,17591,0.0010949337156489491
1257,0,1,24182,17742,0.00737847201526165
1258,0,1,24182,17773,0.002120817545801401
1259,0,1,24182,17840,0.0019432607805356383
1260,0,1,24182,18288,0.0015190972480922937
1261,0,1,24182,18988,0.003314394038170576
1262,0,1,24182,19029,0.005602904129773378
1263,0,1,24182,19148,0.0015092329122126102
1264,0,1,24182,19223,0.0034623579122126102
1265,0,1,24182,19360,0.0014500473625957966
1266,0,1,24182,19660,0.003057922935113311
1267,0,1,24182,19958,0.008838383480906487
1268,0,1,24182,20217,0.0012626262614503503
1269,0,1,24182,20778,0.0017755682347342372
1270,0,1,24182,21432,0.006046796217560768
1271,0,1,24182,21958,0.07707938551902771
1272,0,1,24182,22054,0.002101089106872678
1273,0,1,24182,22119,0.0039950283244252205
1274,0,1,24182,22426,0.0014599115820601583
1275,0,1,24182,22922,0.005247790366411209
1276,0,1,24182,23420,0.02777777798473835
1277,0,1,24182,24101,0.003176294267177582
1278,0,1,24182,24149,0.06611032038927078
1279,0,1,24182,24393,0.0017163825687021017
1280,0,1,24182,24566,0.0051688761450350285
1281,0,1,24290,2065,0.0014303188072517514
1282,0,1,24290,22843,0.0015092329122126102
1283,0,1,24532,21651,0.001075205160304904
1284,0,1,24569,13629,0.0010160196106880903
1285,1,2,138,9510,0.0037878789007663727
1286,1,2,147,18286,0.0020320392213761806
1287,1,2,147,20477,0.001805161009542644
1288,1,2,277,12749,0.00435014208778739
1289,1,2,277,18210,0.0045572915114462376
1290,1,2,344,14807,0.0022885100916028023
1291,1,2,482,1697,0.0010554766049608588
1292,1,2,594,1189,0.0010653409408405423
1293,1,2,594,11916,0.003541272133588791
1294,1,2,594,12622,0.0033637152519077063
1295,1,2,813,12007,0.0069444444961845875
1296,1,2,898,23583,0.0010653409408405423
1297,1,2,1026,5910,0.0026041667442768812
1298,1,2,1380,352,0.0021898674312978983
1299,1,2,1380,4999,0.0035807292442768812
1300,1,2,1380,15420,0.0019235322251915932
1301,1,2,1380,15678,0.0023575599770992994
1302,1,2,1762,5306,0.001075205160304904
1303,1,2,1947,15923,0.012734769843518734
1304,1,2,2065,827,0.0030086017213761806
1305,1,2,2065,1564,0.0010949337156489491
1306,1,2,2065,1642,0.00532670458778739
1307,1,2,2065,1697,0.003511679358780384
1308,1,2,2065,1988,0.003156565595418215
1309,1,2,2065,3441,0.0018840751145035028
1310,1,2,2065,4778,0.007477114908397198
1311,1,2,2065,4783,0.0024857954122126102
1312,1,2,2065,6328,0.01169902179390192
1313,1,2,2065,7023,0.0024562026374042034
1314,1,2,2065,7324,0.0017657038988545537
1315,1,2,2065,9351,0.00243647419847548
1316,1,2,2065,9715,0.0075067076832056046
1317,1,2,2065,10186,0.0011935763759538531
1318,1,2,2065,11095,0.0029888730496168137
1319,1,2,2065,11427,0.003196022706106305
1320,1,2,2065,12749,0.01754853129386902
1321,1,2,2065,13285,0.001272490480914712
1322,1,2,2065,14807,0.0037681502290070057
1323,1,2,2065,15404,0.003541272133588791
1324,1,2,2065,17009,0.0011541192652657628
1325,1,2,2065,17427,0.0014007260324433446
1326,1,2,2065,17790,0.0029888730496168137
1327,1,2,2065,18210,0.003807607339695096
1328,1,2,2065,19440,0.002150410320609808
1329,1,2,2065,20213,0.00243647419847548
1330,1,2,2065,21434,0.0026534879580140114
1331,1,2,2065,21566,0.001805161009542644
1332,1,2,2065,21692,0.001321811811067164
1333,1,2,2065,21954,0.001657197019085288
1334,1,2,2065,22467,0.0022885100916028023
1335,1,2,2065,22886,0.0022786457557231188
1336,1,2,2065,23422,0.0021109532099217176
1337,1,2,2065,23793,0.0011541192652657628
1338,1,2,2065,24369,0.001755839679390192
1339,1,2,2254,14414,0.0017163825687021017
1340,1,2,2458,9715,0.001025883830152452
1341,1,2,2458,16510,0.001657197019085288
1342,1,2,2505,6328,0.001173847820609808
1343,1,2,2838,18068,0.004152856767177582
1344,1,2,2838,20213,0.0013809974770992994
1345,1,2,3037,1562,0.003541272133588791
1346,1,2,3037,15678,0.003620186122134328
1347,1,2,3037,17273,0.002712673507630825
1348,1,2,3253,8539,0.0011442550458014011
1349,1,2,3945,13558,0.0022095958702266216
1350,1,2,3945,18471,0.008098564110696316
1351,1,2,4012,14376,0.0010160196106880903
1352,1,2,4073,5957,0.0016374684637412429
1353,1,2,4238,3151,0.0065104165114462376
1354,1,2,4238,6039,0.007319286465644836
1355,1,2,4238,21855,0.0018347537843510509
1356,1,2,4238,22821,0.001588147133588791
1357,1,2,4327,3151,0.0011935763759538531
1358,1,2,4327,21855,0.0024956597480922937
1359,1,2,4327,22821,0.002643623622134328
1360,1,2,4473,8635,0.002781723393127322
1361,1,2,4610,22172,0.001025883830152452
1362,1,2,4628,13519,0.0029395518358796835
1363,1,2,4878,22699,0.0027225378435105085
1364,1,2,4885,1080,0.0018643465591594577
1365,1,2,4907,1562,0.0048828125
1366,1,2,4907,15678,0.004863083828240633
1367,1,2,4907,17273,0.003057922935113311
1368,1,2,4948,14779,0.019107086583971977
1369,1,2,4948,20213,0.004705255851149559
1370,1,2,4965,10186,0.0012428977061063051
1371,1,2,5063,1564,0.001124526490457356
1372,1,2,5264,9715,0.004517834633588791
1373,1,2,5264,20213,0.00170651834923774
1374,1,2,5264,23099,0.0052083334885537624
1375,1,2,5276,46,0.001755839679390192
1376,1,2,5276,352,0.001025883830152452
1377,1,2,5276,1697,0.0019629893358796835
1378,1,2,5276,4778,0.001321811811067164
1379,1,2,5276,6328,0.01028843130916357
1380,1,2,5276,16688,0.0010653409408405423
1381,1,2,5276,21566,0.0010456123854964972
1382,1,2,5276,23422,0.001341540366411209
1383,1,2,5276,24191,0.0031072443816810846
1384,1,2,5363,2016,0.0086805559694767
1385,1,2,5363,6977,0.004626341629773378
1386,1,2,5363,9813,0.0047743055038154125
1387,1,2,5363,24020,0.004261363763362169
1388,1,2,5377,8966,0.0013316761469468474
1389,1,2,5377,11083,0.002712673507630825
1390,1,2,5457,9510,0.0010554766049608588
1391,1,2,5939,7447,0.0011146622709929943
1392,1,2,5993,5434,0.0013514047022908926
1393,1,2,6051,4350,0.0014007260324433446
1394,1,2,6051,4783,0.002633759519085288
1395,1,2,6051,17688,0.034998420625925064
1396,1,2,6051,20213,0.005474668461829424
1397,1,2,6131,3501,0.004675663076341152
1398,1,2,6131,6328,0.0018840751145035028
1399,1,2,6131,8560,0.0012626262614503503
1400,1,2,6131,16638,0.0012330334866419435
1401,1,2,6131,22122,0.0017755682347342372
1402,1,2,6429,6328,0.0022293245419859886
1403,1,2,6429,23422,0.007210779469460249
1404,1,2,6687,17655,0.0012034407118335366
1405,1,2,6858,23793,0.0012034407118335366
1406,1,2,6895,22886,0.0024956597480922937
1407,1,2,6941,8840,0.014401830732822418
1408,1,2,6941,20632,0.007398200687021017
1409,1,2,7096,6328,0.001903803669847548
1410,1,2,7137,827,0.0034327651374042034
1411,1,2,7137,4778,0.0011541192652657628
1412,1,2,7137,9715,0.0015684185782447457
1413,1,2,7218,16161,0.004665798507630825
1414,1,2,7218,20213,0.0010949337156489491
1415,1,2,7287,11083,0.0035610005725175142
1416,1,2,7354,1229,0.0017262467881664634
1417,1,2,7354,2016,0.008029513992369175
1418,1,2,7354,9813,0.004626341629773378
1419,1,2,7354,12235,0.0010850694961845875
1420,1,2,7354,24020,0.0014697759179398417
1421,1,2,7467,9715,0.001805161009542644
1422,1,2,7467,16060,0.002051767660304904
1423,1,2,7996,264,0.0016769254580140114
1424,1,2,7996,3564,0.0010850694961845875
1425,1,2,7996,12518,0.010318024083971977
1426,1,2,7996,13766,0.003689236007630825
1427,1,2,7996,18231,0.0016670612385496497
1428,1,2,7996,20825,0.019472064450383186
1429,1,2,8298,2205,0.0011639836011454463
1430,1,2,8298,2682,0.0014697759179398417
1431,1,2,8298,5834,0.0023082385305315256
1432,1,2,8298,17071,0.00243647419847548
1433,1,2,8298,20214,0.0020320392213761806
1434,1,2,8490,264,0.0010061552748084068
1435,1,2,8490,3151,0.0014500473625957966
1436,1,2,8490,21431,0.0015289614675566554
1437,1,2,8490,21855,0.0020714960992336273
1438,1,2,8614,2682,0.00435014208778739
1439,1,2,8614,5834,0.0016276041278615594
1440,1,2,8614,11719,0.005001183599233627
1441,1,2,8614,15887,0.0025252525229007006
1442,1,2,8614,16185,0.0017361111240461469
1443,1,2,8614,17071,0.001538825803436339
1444,1,2,8614,21363,0.002367424312978983
1445,1,2,8614,23578,0.0022786457557231188
1446,1,2,8637,1642,0.00542534701526165
1447,1,2,8637,6328,0.0017262467881664634
1448,1,2,8637,12749,0.004853219725191593
1449,1,2,8650,4778,0.0010850694961845875
1450,1,2,8650,7023,0.0025252525229007006
1451,1,2,8865,6328,0.0012034407118335366
1452,1,2,8865,11427,0.0034327651374042034
1453,1,2,8865,12749,0.0023871527519077063
1454,1,2,8998,13558,0.0023772884160280228
1455,1,2,8998,18471,0.0020419033244252205
1456,1,2,9045,3151,0.0012823548167943954
1457,1,2,9155,11152,0.0011146622709929943
1458,1,2,9177,18422,0.0011146622709929943
1459,1,2,9177,23112,0.0021405459847301245
1460,1,2,9417,11095,0.0032058870419859886
1461,1,2,9487,6246,0.006322995759546757
1462,1,2,9487,6328,0.006115845870226622
1463,1,2,9487,9769,0.0014599115820601583
1464,1,2,9487,12749,0.0010949337156489491
1465,1,2,9487,15887,0.002101089106872678
1466,1,2,9487,21363,0.0011639836011454463
1467,1,2,9487,21954,0.0013514047022908926
1468,1,2,9549,1148,0.006372316740453243
1469,1,2,9549,9715,0.0057903253473341465
1470,1,2,9549,20213,0.0022786457557231188
1471,1,2,9599,16026,0.0012330334866419435
1472,1,2,9951,2016,0.0015684185782447457
1473,1,2,9951,9813,0.00122316915076226
1474,1,2,9965,3151,0.01365214679390192
1475,1,2,9965,6039,0.00922309048473835
1476,1,2,9965,21855,0.01566445641219616
1477,1,2,9965,22821,0.002860637614503503
1478,1,2,9965,23015,0.001489504473283887
1479,1,2,10115,14468,0.001489504473283887
1480,1,2,10226,9510,0.0010456123854964972
1481,1,2,10264,6111,0.0016374684637412429
1482,1,2,10264,15678,0.0010357480496168137
1483,1,2,10328,433,0.0011837121564894915
1484,1,2,10328,6328,0.006352588534355164
1485,1,2,10328,8903,0.00122316915076226
1486,1,2,10328,11152,0.001025883830152452
1487,1,2,10328,15404,0.0015585542423650622
1488,1,2,10328,16687,0.0011442550458014011
1489,1,2,10328,18756,0.0010061552748084068
1490,1,2,10328,19400,0.0012527620419859886
1491,1,2,10328,20477,0.0015782827977091074
1492,1,2,10363,15404,0.001173847820609808
1493,1,2,10363,21434,0.0028211805038154125
1494,1,2,10480,13293,0.017449889332056046
1495,1,2,10480,14446,0.0011442550458014011
1496,1,2,10480,20133,0.001755839679390192
1497,1,2,10480,20213,0.00684580160304904
1498,1,2,10480,24078,0.002101089106872678
1499,1,2,10524,13285,0.001657197019085288
1500,1,2,10741,6111,0.001607875688932836
1501,1,2,10771,8849,0.0016769254580140114
1502,1,2,10771,9715,0.0010850694961845875
1503,1,2,10771,17928,0.0014993686927482486
1504,1,2,10913,23578,0.0013119475916028023
1505,1,2,11730,17655,0.0015684185782447457
1506,1,2,11741,21855,0.001489504473283887
1507,1,2,12207,19400,0.0012133049312978983
1508,1,2,12261,14229,0.0010061552748084068
1509,1,2,12358,2474,0.0011442550458014011
1510,1,2,12358,6619,0.003314394038170576
1511,1,2,12460,12749,0.0010061552748084068
1512,1,2,12460,17921,0.00122316915076226
1513,1,2,12604,20214,0.0023082385305315256
1514,1,2,13144,566,0.0012823548167943954
1515,1,2,13365,23793,0.001272490480914712
1516,1,2,13409,6328,0.0017854324541985989
1517,1,2,13409,9293,0.0011442550458014011
1518,1,2,13409,9769,0.003097380045801401
1519,1,2,13409,11719,0.0016276041278615594
1520,1,2,13409,21363,0.00390625
1521,1,2,13409,23888,0.0022885100916028023
1522,1,2,13598,433,0.0012330334866419435
1523,1,2,13598,8903,0.0012823548167943954
1524,1,2,13612,24369,0.0018840751145035028
1525,1,2,13629,18606,0.0010160196106880903
1526,1,2,13730,12016,0.0013514047022908926
1527,1,2,14179,9715,0.001538825803436339
1528,1,2,14179,19440,0.002219460206106305
1529,1,2,14327,14869,0.0010456123854964972
1530,1,2,14540,13766,0.0016374684637412429
1531,1,2,14544,264,0.0011442550458014011
1532,1,2,14544,18231,0.0013119475916028023
1533,1,2,14544,20825,0.0033341224770992994
1534,1,2,14740,11828,0.001124526490457356
1535,1,2,14805,3441,0.0020123105496168137
1536,1,2,14805,7324,0.0018840751145035028
1537,1,2,15017,827,0.0012034407118335366
1538,1,2,15017,1562,0.0010949337156489491
1539,1,2,15017,1642,0.002219460206106305
1540,1,2,15017,1697,0.001440183026716113
1541,1,2,15017,7023,0.0012922190362587571
1542,1,2,15017,9715,0.004468513187021017
1543,1,2,15017,11095,0.0012034407118335366
1544,1,2,15017,11427,0.0012527620419859886
1545,1,2,15017,12749,0.008236663416028023
1546,1,2,15017,13519,0.0014599115820601583
1547,1,2,15017,15404,0.0021306818816810846
1548,1,2,15017,15923,0.008710148744285107
1549,1,2,15017,21434,0.0010653409408405423
1550,1,2,15017,21566,0.0013119475916028023
1551,1,2,15017,21954,0.0012034407118335366
1552,1,2,15017,22886,0.0010653409408405423
1553,1,2,15017,23422,0.0011639836011454463
1554,1,2,15117,18595,0.0015684185782447457
1555,1,2,15117,19773,0.0010850694961845875
1556,1,2,15153,4462,0.0010061552748084068
1557,1,2,15153,9293,0.001075205160304904
1558,1,2,15153,12069,0.0019235322251915932
1559,1,2,15153,20214,0.001489504473283887
1560,1,2,15221,12749,0.0012428977061063051
1561,1,2,15221,13454,0.0012034407118335366
1562,1,2,15632,21434,0.0021109532099217176
1563,1,2,15738,6328,0.001440183026716113
1564,1,2,15738,9715,0.0011935763759538531
1565,1,2,15738,11083,0.0018150252290070057
1566,1,2,15738,13251,0.0011343908263370395
1567,1,2,15811,18756,0.001025883830152452
1568,1,2,15900,5759,0.0018939394503831863
1569,1,2,15957,1988,0.0032749369274824858
1570,1,2,15957,9715,0.0021602746564894915
1571,1,2,15957,17790,0.0031171084847301245
1572,1,2,16007,15616,0.0022589173167943954
1573,1,2,16162,264,0.002633759519085288
1574,1,2,16162,2284,0.0021306818816810846
1575,1,2,16162,9510,0.015161379240453243
1576,1,2,16162,12841,0.0011442550458014011
1577,1,2,16162,14807,0.0020912247709929943
1578,1,2,16162,15616,0.0027915877290070057
1579,1,2,16162,19742,0.016187263652682304
1580,1,2,16230,6328,0.0016374684637412429
1581,1,2,16230,15887,0.0012428977061063051
1582,1,2,16230,23578,0.009765625
1583,1,2,16230,23888,0.0010850694961845875
1584,1,2,16473,12749,0.002199731767177582
1585,1,2,16473,22467,0.0023279672022908926
1586,1,2,16620,2767,0.0013711332576349378
1587,1,2,16723,3694,0.002199731767177582
1588,1,2,16723,17486,0.003176294267177582
1589,1,2,16785,13853,0.0016867897938936949
1590,1,2,16815,2205,0.0011343908263370395
1591,1,2,16815,2682,0.0015190972480922937
1592,1,2,16815,5834,0.006638652179390192
1593,1,2,16815,6328,0.001805161009542644
1594,1,2,16815,11719,0.00831557810306549
1595,1,2,16815,13853,0.002416745526716113
1596,1,2,16815,15887,0.0022095958702266216
1597,1,2,16815,16185,0.002347695641219616
1598,1,2,16815,17071,0.0020714960992336273
1599,1,2,16815,23888,0.001173847820609808
1600,1,2,16873,9715,0.002860637614503503
1601,1,2,16873,22032,0.0033341224770992994
1602,1,2,16995,352,0.0015092329122126102
1603,1,2,16995,1562,0.002268781652674079
1604,1,2,16995,4999,0.002150410320609808
1605,1,2,16995,6111,0.0010850694961845875
1606,1,2,16995,6328,0.0015782827977091074
1607,1,2,16995,9293,0.005277383141219616
1608,1,2,16995,15678,0.008779197931289673
1609,1,2,16995,17273,0.0020123105496168137
1610,1,2,16995,20133,0.0010160196106880903
1611,1,2,17006,1148,0.001124526490457356
1612,1,2,17006,1718,0.0011639836011454463
1613,1,2,17006,4350,0.0016374684637412429
1614,1,2,17006,8840,0.0035807292442768812
1615,1,2,17006,9715,0.002959280274808407
1616,1,2,17006,12518,0.004202178213745356
1617,1,2,17006,13293,0.00341303669847548
1618,1,2,17006,14779,0.002663352293893695
1619,1,2,17006,15374,0.0015190972480922937
1620,1,2,17006,17688,0.004004892893135548
1621,1,2,17006,20133,0.002781723393127322
1622,1,2,17006,20213,0.0167100690305233
1623,1,2,17006,24078,0.0012034407118335366
1624,1,2,17359,264,0.0010850694961845875
1625,1,2,17359,827,0.0013119475916028023
1626,1,2,17359,1080,0.0018150252290070057
1627,1,2,17359,1148,0.0014007260324433446
1628,1,2,17359,1562,0.002544980961829424
1629,1,2,17359,1642,0.003097380045801401
1630,1,2,17359,1697,0.0038273357786238194
1631,1,2,17359,1718,0.00391611410304904
1632,1,2,17359,4350,0.004932133946567774
1633,1,2,17359,4778,0.0017459753435105085
1634,1,2,17359,4783,0.0051688761450350285
1635,1,2,17359,4884,0.0019925821106880903
1636,1,2,17359,6328,0.008572048507630825
1637,1,2,17359,8635,0.002761994954198599
1638,1,2,17359,8840,0.007792771328240633
1639,1,2,17359,8849,0.001657197019085288
1640,1,2,17359,8966,0.0013119475916028023
1641,1,2,17359,9715,0.014313052408397198
1642,1,2,17359,11083,0.0036991003435105085
1643,1,2,17359,11095,0.0014105902519077063
1644,1,2,17359,11427,0.0010357480496168137
1645,1,2,17359,12007,0.0017262467881664634
1646,1,2,17359,12016,0.0012330334866419435
1647,1,2,17359,12749,0.00629340298473835
1648,1,2,17359,13293,0.0022885100916028023
1649,1,2,17359,13519,0.0028902303893119097
1650,1,2,17359,14779,0.006204624194651842
1651,1,2,17359,14807,0.004922269377857447
1652,1,2,17359,15374,0.0021898674312978983
1653,1,2,17359,15404,0.0014007260324433446
1654,1,2,17359,15678,0.0030677872709929943
1655,1,2,17359,15923,0.012685447931289673
1656,1,2,17359,16510,0.0015289614675566554
1657,1,2,17359,17273,0.002199731767177582
1658,1,2,17359,17655,0.0012922190362587571
1659,1,2,17359,17688,0.005593039561063051
1660,1,2,17359,17921,0.0010456123854964972
1661,1,2,17359,17928,0.0014796401374042034
1662,1,2,17359,19408,0.0013119475916028023
1663,1,2,17359,19440,0.001321811811067164
1664,1,2,17359,19742,0.0014796401374042034
1665,1,2,17359,20133,0.0028507732786238194
1666,1,2,17359,20213,0.016187263652682304
1667,1,2,17359,20477,0.0014303188072517514
1668,1,2,17359,20500,0.002416745526716113
1669,1,2,17359,20632,0.0013612689217552543
1670,1,2,17359,22699,0.0013809974770992994
1671,1,2,17359,23112,0.0016966540133580565
1672,1,2,17359,23422,0.00122316915076226
1673,1,2,17359,24460,0.0016867897938936949
1674,1,2,17388,4462,0.0012330334866419435
1675,1,2,17388,6328,0.0017163825687021017
1676,1,2,17388,9293,0.0016966540133580565
1677,1,2,17388,11083,0.002022174885496497
1678,1,2,17388,12069,0.0019136678893119097
1679,1,2,17388,13251,0.001124526490457356
1680,1,2,17388,15420,0.0010357480496168137
1681,1,2,17388,15678,0.002219460206106305
1682,1,2,17388,18685,0.0018643465591594577
1683,1,2,17388,20214,0.008631234057247639
1684,1,2,17388,22839,0.0017361111240461469
1685,1,2,17388,23578,0.0017459753435105085
1686,1,2,17413,5306,0.004941998049616814
1687,1,2,17413,6328,0.0015190972480922937
1688,1,2,17413,6683,0.0010554766049608588
1689,1,2,17413,16288,0.0016769254580140114
1690,1,2,17413,18529,0.002959280274808407
1691,1,2,17742,3126,0.0021602746564894915
1692,1,2,17742,11719,0.008710148744285107
1693,1,2,17742,15887,0.0037286931183189154
1694,1,2,17742,16185,0.002702809404581785
1695,1,2,17742,21363,0.0010061552748084068
1696,1,2,17742,23578,0.0010850694961845875
1697,1,2,17773,9715,0.0027225378435105085
1698,1,2,17773,13280,0.0030677872709929943
1699,1,2,17840,11719,0.0024562026374042034
1700,1,2,17840,15887,0.0010456123854964972
1701,1,2,17840,16185,0.0020912247709929943
1702,1,2,18288,22122,0.0019728534389287233
1703,1,2,18371,2205,0.0011639836011454463
1704,1,2,18371,5834,0.0011639836011454463
1705,1,2,18371,17071,0.0011541192652657628
1706,1,2,18918,750,0.0011541192652657628
1707,1,2,18918,4350,0.0011442550458014011
1708,1,2,18918,4462,0.001173847820609808
1709,1,2,18918,4778,0.0016276041278615594
1710,1,2,18918,4783,0.00391611410304904
1711,1,2,18918,5908,0.001390861696563661
1712,1,2,18918,9293,0.011432685889303684
1713,1,2,18918,9769,0.022835779935121536
1714,1,2,18918,12069,0.0011442550458014011
1715,1,2,18918,13558,0.001321811811067164
1716,1,2,18918,14414,0.0011343908263370395
1717,1,2,18918,18301,0.001025883830152452
1718,1,2,18918,18529,0.0035708649083971977
1719,1,2,18918,20214,0.0028705019503831863
1720,1,2,18918,22372,0.001588147133588791
1721,1,2,18918,22699,0.0014500473625957966
1722,1,2,18918,23422,0.001607875688932836
1723,1,2,18918,23888,0.011047979816794395
1724,1,2,18988,4778,0.0010061552748084068
1725,1,2,18988,9715,0.0027225378435105085
1726,1,2,18988,23352,0.004123263992369175
1727,1,2,19009,264,0.0016966540133580565
1728,1,2,19009,4350,0.0012034407118335366
1729,1,2,19009,4783,0.0036004576832056046
1730,1,2,19009,17688,0.0013612689217552543
1731,1,2,19029,6328,0.002781723393127322
1732,1,2,19029,15678,0.0011047979351133108
1733,1,2,19148,12749,0.0017952966736629605
1734,1,2,19148,14055,0.0016276041278615594
1735,1,2,19223,14468,0.0019925821106880903
1736,1,2,19360,11218,0.0023082385305315256
1737,1,2,19447,13251,0.0011343908263370395
1738,1,2,19660,2767,0.001321811811067164
1739,1,2,19676,16687,0.0011541192652657628
1740,1,2,19740,12613,0.0010456123854964972
1741,1,2,19958,1718,0.014066445641219616
1742,1,2,19958,4783,0.001124526490457356
1743,1,2,19958,20213,0.004685527179390192
1744,1,2,20490,21193,0.0011146622709929943
1745,1,2,20778,9351,0.0026041667442768812
1746,1,2,20778,12749,0.0024857954122126102
