,layer_A,layer_B,feature_A,feature_B,weight
1476,0,1,23406,21432,0.00835503451526165
1477,0,1,23457,594,0.002170138992369175
1478,0,1,23457,2065,0.0020073784980922937
1479,0,1,23457,3037,0.0029839409980922937
1480,0,1,23457,3945,0.00493706576526165
1481,0,1,23457,4885,0.0014105902519077063
1482,0,1,23457,4907,0.0035264757461845875
1483,0,1,23457,6131,0.0012478298740461469
1484,0,1,23457,7287,0.0010850694961845875
1485,0,1,23457,8100,0.0020073784980922937
1486,0,1,23457,15017,0.0055338540114462376
1487,0,1,23457,16723,0.0016818576259538531
1488,0,1,23457,16995,0.0012478298740461469
1489,0,1,23457,17359,0.004177517257630825
1490,0,1,23457,17388,0.0011935763759538531
1491,0,1,23457,17413,0.0023328992538154125
1492,0,1,23457,18288,0.0010308159980922937
1493,0,1,23457,19740,0.0012478298740461469
1494,0,1,23457,22843,0.0010308159980922937
1495,0,1,23457,22922,0.0012478298740461469
1496,0,1,23457,24101,0.002170138992369175
1497,0,1,23529,17359,0.0020073784980922937
1498,0,1,23529,24393,0.002170138992369175
1499,0,1,23819,9906,0.0018988715019077063
1500,0,1,23819,15153,0.0018988715019077063
1501,0,1,23819,17388,0.0011393228778615594
1502,0,1,23819,18918,0.0013020833721384406
1503,0,1,23887,4628,0.0010850694961845875
1504,0,1,23887,17359,0.0010850694961845875
1505,0,1,23946,9599,0.0010850694961845875
1506,0,1,24100,18806,0.002170138992369175
1507,0,1,24100,18918,0.0015733507461845875
1508,0,1,24150,2065,0.004177517257630825
1509,0,1,24150,8637,0.004177517257630825
1510,0,1,24150,15017,0.002170138992369175
1511,0,1,24150,17359,0.0027669270057231188
1512,0,1,24171,147,0.00244140625
1513,0,1,24171,2065,0.00873480923473835
1514,0,1,24171,2458,0.0010308159980922937
1515,0,1,24171,2505,0.0018988715019077063
1516,0,1,24171,5264,0.0045030382461845875
1517,0,1,24171,5276,0.003200954757630825
1518,0,1,24171,7287,0.0047200522385537624
1519,0,1,24171,9487,0.0029839409980922937
1520,0,1,24171,10328,0.00922309048473835
1521,0,1,24171,10771,0.0010850694961845875
1522,0,1,24171,12207,0.00146484375
1523,0,1,24171,15017,0.004123263992369175
1524,0,1,24171,15738,0.00390625
1525,0,1,24171,15811,0.0015190972480922937
1526,0,1,24171,17006,0.0013020833721384406
1527,0,1,24171,17359,0.01567925326526165
1528,0,1,24171,17388,0.0030381944961845875
1529,0,1,24171,18154,0.0010308159980922937
1530,0,1,24171,18764,0.0013020833721384406
1531,0,1,24171,19660,0.0010308159980922937
1532,0,1,24171,19676,0.0010308159980922937
1533,0,1,24171,20931,0.001953125
1534,0,1,24171,21958,0.0025499132461845875
1535,0,1,24171,23577,0.0029296875
1536,0,1,24171,24149,0.0079210065305233
1537,0,1,24182,147,0.0011935763759538531
1538,0,1,24182,277,0.0033094617538154125
1539,0,1,24182,344,0.00396050326526165
1540,0,1,24182,482,0.0033637152519077063
1541,0,1,24182,594,0.002224392257630825
1542,0,1,24182,813,0.0027669270057231188
1543,0,1,24182,1026,0.0016276041278615594
1544,0,1,24182,1380,0.008626301772892475
1545,0,1,24182,1762,0.0018446180038154125
1546,0,1,24182,1947,0.0062391492538154125
1547,0,1,24182,2065,0.0479058176279068
1548,0,1,24182,2458,0.0010308159980922937
1549,0,1,24182,2505,0.004177517257630825
1550,0,1,24182,2838,0.003200954757630825
1551,0,1,24182,3037,0.0029839409980922937
1552,0,1,24182,3247,0.0011393228778615594
1553,0,1,24182,3626,0.0013020833721384406
1554,0,1,24182,3945,0.00493706576526165
1555,0,1,24182,4073,0.0011935763759538531
1556,0,1,24182,4238,0.0135633684694767
1557,0,1,24182,4327,0.0023328992538154125
1558,0,1,24182,4473,0.0017361111240461469
1559,0,1,24182,4498,0.0013563367538154125
1560,0,1,24182,4581,0.0029839409980922937
1561,0,1,24182,4628,0.0013020833721384406
1562,0,1,24182,4878,0.00396050326526165
1563,0,1,24182,4885,0.0014105902519077063
1564,0,1,24182,4907,0.0035264757461845875
1565,0,1,24182,4948,0.01470269076526165
1566,0,1,24182,4965,0.0029296875
1567,0,1,24182,5264,0.0023871527519077063
1568,0,1,24182,5276,0.01904296875
1569,0,1,24182,5333,0.0010308159980922937
1570,0,1,24182,5363,0.00775824673473835
1571,0,1,24182,5377,0.0010308159980922937
1572,0,1,24182,5380,0.0042317709885537624
1573,0,1,24182,5550,0.0011393228778615594
1574,0,1,24182,5601,0.0042317709885537624
1575,0,1,24182,5993,0.0011393228778615594
1576,0,1,24182,6051,0.0152452252805233
1577,0,1,24182,6131,0.0091688372194767
1578,0,1,24182,6429,0.0042860242538154125
1579,0,1,24182,6895,0.0016276041278615594
1580,0,1,24182,6941,0.01025390625
1581,0,1,24182,7096,0.0024956597480922937
1582,0,1,24182,7137,0.0035264757461845875
1583,0,1,24182,7218,0.0037434895057231188
1584,0,1,24182,7287,0.0035264757461845875
1585,0,1,24182,7354,0.0047200522385537624
1586,0,1,24182,7467,0.0017361111240461469
1587,0,1,24182,8100,0.002170138992369175
1588,0,1,24182,8614,0.008463541977107525
1589,0,1,24182,8637,0.0030924479942768812
1590,0,1,24182,8650,0.00244140625
1591,0,1,24182,8865,0.003200954757630825
1592,0,1,24182,9045,0.0016818576259538531
1593,0,1,24182,9177,0.0011393228778615594
1594,0,1,24182,9417,0.0024956597480922937
1595,0,1,24182,9487,0.0174696184694767
1596,0,1,24182,9549,0.004665798507630825
1597,0,1,24182,9620,0.0014105902519077063
1598,0,1,24182,9897,0.0011393228778615594
1599,0,1,24182,9965,0.01665581576526165
1600,0,1,24182,10115,0.001953125
1601,0,1,24182,10328,0.013020833022892475
1602,0,1,24182,10363,0.0023328992538154125
1603,0,1,24182,10480,0.0116102434694767
1604,0,1,24182,10524,0.0012478298740461469
1605,0,1,24182,10652,0.0059678819961845875
1606,0,1,24182,10913,0.00146484375
1607,0,1,24182,11114,0.0018988715019077063
1608,0,1,24182,12207,0.0013563367538154125
1609,0,1,24182,12358,0.0017903646221384406
1610,0,1,24182,13144,0.0016818576259538531
1611,0,1,24182,13612,0.0026041667442768812
1612,0,1,24182,14179,0.0013563367538154125
1613,0,1,24182,14805,0.0014105902519077063
1614,0,1,24182,15017,0.0398763008415699
1615,0,1,24182,15117,0.0010308159980922937
1616,0,1,24182,15632,0.0016276041278615594
1617,0,1,24182,15738,0.0064561632461845875
1618,0,1,24182,15900,0.0014105902519077063
1619,0,1,24182,15957,0.0030924479942768812
1620,0,1,24182,16230,0.0040690102614462376
1621,0,1,24182,16473,0.0025499132461845875
1622,0,1,24182,16588,0.0035807292442768812
1623,0,1,24182,16620,0.0013020833721384406
1624,0,1,24182,16723,0.002224392257630825
1625,0,1,24182,16790,0.0013563367538154125
1626,0,1,24182,16815,0.008083767257630825
1627,0,1,24182,16873,0.002658420242369175
1628,0,1,24182,16995,0.0035807292442768812
1629,0,1,24182,17359,0.0550130195915699
1630,0,1,24182,17388,0.00971137173473835
1631,0,1,24182,17413,0.0079210065305233
1632,0,1,24182,17742,0.0199110247194767
1633,0,1,24182,17773,0.002712673507630825
1634,0,1,24182,17840,0.00439453125
1635,0,1,24182,17917,0.0024956597480922937
1636,0,1,24182,18288,0.0016818576259538531
1637,0,1,24182,18988,0.0028211805038154125
1638,0,1,24182,19029,0.0079210065305233
1639,0,1,24182,19148,0.0017903646221384406
1640,0,1,24182,19223,0.007052951492369175
1641,0,1,24182,19360,0.0015733507461845875
1642,0,1,24182,19660,0.00390625
1643,0,1,24182,19676,0.0010308159980922937
1644,0,1,24182,19740,0.0013563367538154125
1645,0,1,24182,19958,0.01019965298473835
1646,0,1,24182,20094,0.0014105902519077063
1647,0,1,24182,20217,0.003146701492369175
1648,0,1,24182,20778,0.0013563367538154125
1649,0,1,24182,20931,0.0013020833721384406
1650,0,1,24182,21432,0.00580512173473835
1651,0,1,24182,21958,0.0957573801279068
1652,0,1,24182,22054,0.002712673507630825
1653,0,1,24182,22119,0.009982638992369175
1654,0,1,24182,22426,0.0017361111240461469
1655,0,1,24182,22777,0.0011935763759538531
1656,0,1,24182,22843,0.0010308159980922937
1657,0,1,24182,22922,0.0060221352614462376
1658,0,1,24182,23177,0.0016818576259538531
1659,0,1,24182,23420,0.0407986119389534
1660,0,1,24182,23577,0.0023871527519077063
1661,0,1,24182,23959,0.0013020833721384406
1662,0,1,24182,24101,0.002224392257630825
1663,0,1,24182,24149,0.1240234375
1664,0,1,24182,24387,0.0016276041278615594
1665,0,1,24182,24393,0.0015190972480922937
1666,0,1,24182,24566,0.0062391492538154125
1667,0,1,24290,2065,0.0011393228778615594
1668,0,1,24290,22843,0.0013020833721384406
1669,0,1,24569,13629,0.0010308159980922937
1670,1,2,138,9510,0.0040690102614462376
1671,1,2,147,6328,0.0011935763759538531
1672,1,2,147,18286,0.002658420242369175
1673,1,2,147,20477,0.0024956597480922937
1674,1,2,277,6328,0.0010308159980922937
1675,1,2,277,12749,0.00390625
1676,1,2,277,18210,0.0037977430038154125
1677,1,2,344,14807,0.0035264757461845875
1678,1,2,482,352,0.0011393228778615594
1679,1,2,482,750,0.0028754340019077063
1680,1,2,482,1697,0.0033094617538154125
1681,1,2,482,5908,0.0010850694961845875
1682,1,2,482,9293,0.0029839409980922937
1683,1,2,482,9769,0.0011935763759538531
1684,1,2,482,20214,0.001953125
1685,1,2,482,20679,0.0012478298740461469
1686,1,2,594,1189,0.00146484375
1687,1,2,594,1494,0.0010308159980922937
1688,1,2,594,11916,0.002712673507630825
1689,1,2,594,12622,0.00244140625
1690,1,2,813,3948,0.0015190972480922937
1691,1,2,813,12007,0.0060221352614462376
1692,1,2,813,14845,0.0011393228778615594
1693,1,2,1026,5910,0.00531684048473835
1694,1,2,1026,6328,0.0014105902519077063
1695,1,2,1380,352,0.00434027798473835
1696,1,2,1380,1697,0.00146484375
1697,1,2,1380,4999,0.007595486007630825
1698,1,2,1380,15420,0.0048828125
1699,1,2,1380,15678,0.00482855923473835
1700,1,2,1762,5306,0.00146484375
1701,1,2,1762,16288,0.0010850694961845875
1702,1,2,1762,18529,0.0011935763759538531
1703,1,2,1947,15923,0.0103624127805233
1704,1,2,2065,750,0.0018446180038154125
1705,1,2,2065,827,0.00439453125
1706,1,2,2065,1564,0.0013563367538154125
1707,1,2,2065,1642,0.005099826492369175
1708,1,2,2065,1697,0.0079210065305233
1709,1,2,2065,1988,0.004123263992369175
1710,1,2,2065,3441,0.0023328992538154125
1711,1,2,2065,4778,0.0106336809694767
1712,1,2,2065,4783,0.001953125
1713,1,2,2065,5218,0.0015733507461845875
1714,1,2,2065,5910,0.0010308159980922937
1715,1,2,2065,6328,0.015462239272892475
1716,1,2,2065,7023,0.0028211805038154125
1717,1,2,2065,7219,0.0013020833721384406
1718,1,2,2065,7324,0.0022786457557231188
1719,1,2,2065,9351,0.002170138992369175
1720,1,2,2065,9715,0.0096571184694767
1721,1,2,2065,10186,0.002712673507630825
1722,1,2,2065,10929,0.0010850694961845875
1723,1,2,2065,11095,0.0035264757461845875
1724,1,2,2065,11427,0.0035264757461845875
1725,1,2,2065,12749,0.0202907994389534
1726,1,2,2065,14468,0.0011935763759538531
1727,1,2,2065,14807,0.0060221352614462376
1728,1,2,2065,15404,0.0074327257461845875
1729,1,2,2065,17009,0.0017361111240461469
1730,1,2,2065,17427,0.0011393228778615594
1731,1,2,2065,17790,0.00390625
1732,1,2,2065,18210,0.0035264757461845875
1733,1,2,2065,19440,0.002224392257630825
1734,1,2,2065,20133,0.0013563367538154125
1735,1,2,2065,20213,0.0035807292442768812
1736,1,2,2065,21193,0.0010850694961845875
1737,1,2,2065,21434,0.0032552082557231188
1738,1,2,2065,21566,0.002224392257630825
1739,1,2,2065,21692,0.0033094617538154125
1740,1,2,2065,21954,0.0014105902519077063
1741,1,2,2065,22467,0.0029839409980922937
1742,1,2,2065,22699,0.0010308159980922937
1743,1,2,2065,22886,0.002170138992369175
1744,1,2,2065,23422,0.0029296875
1745,1,2,2065,24369,0.0024956597480922937
1746,1,2,2254,9293,0.0016276041278615594
1747,1,2,2254,14414,0.0025499132461845875
1748,1,2,2458,16510,0.0017361111240461469
1749,1,2,2505,1697,0.0010308159980922937
1750,1,2,2505,6328,0.0023328992538154125
1751,1,2,2505,12169,0.0011393228778615594
1752,1,2,2505,15404,0.0018988715019077063
1753,1,2,2838,18068,0.0052083334885537624
1754,1,2,2838,20213,0.0022786457557231188
1755,1,2,2913,18529,0.0010850694961845875
1756,1,2,3037,1562,0.0038519965019077063
1757,1,2,3037,15678,0.00390625
1758,1,2,3037,17273,0.00396050326526165
1759,1,2,3253,8539,0.0013563367538154125
1760,1,2,3945,13558,0.0040147569961845875
1761,1,2,3945,18471,0.0069444444961845875
1762,1,2,3945,21058,0.0017361111240461469
1763,1,2,3990,6683,0.0010308159980922937
1764,1,2,4046,9293,0.0015190972480922937
1765,1,2,4046,18901,0.0018988715019077063
1766,1,2,4073,5957,0.0018446180038154125
1767,1,2,4238,3151,0.0069444444961845875
1768,1,2,4238,6039,0.0084092877805233
1769,1,2,4238,16470,0.0020616319961845875
1770,1,2,4238,22821,0.00146484375
1771,1,2,4327,3151,0.0010308159980922937
1772,1,2,4327,21855,0.0016818576259538531
1773,1,2,4327,22821,0.0020616319961845875
1774,1,2,4473,8635,0.002658420242369175
1775,1,2,4498,6039,0.0013020833721384406
1776,1,2,4581,6328,0.0013020833721384406
1777,1,2,4610,7324,0.0010850694961845875
1778,1,2,4610,22172,0.0010850694961845875
1779,1,2,4628,13519,0.0023328992538154125
1780,1,2,4878,1697,0.0017903646221384406
1781,1,2,4878,6328,0.0013563367538154125
1782,1,2,4878,9293,0.00146484375
1783,1,2,4878,15887,0.0018446180038154125
1784,1,2,4878,22699,0.008626301772892475
1785,1,2,4885,1080,0.0020073784980922937
1786,1,2,4885,21793,0.00146484375
1787,1,2,4907,1562,0.00439453125
1788,1,2,4907,15678,0.0042860242538154125
1789,1,2,4907,17273,0.0042860242538154125
1790,1,2,4948,4350,0.0014105902519077063
1791,1,2,4948,6967,0.0016818576259538531
1792,1,2,4948,14779,0.02202690951526165
1793,1,2,4948,20133,0.0012478298740461469
1794,1,2,4948,20213,0.00634765625
1795,1,2,4965,4778,0.00146484375
1796,1,2,4965,5218,0.0016276041278615594
1797,1,2,4965,10186,0.0027669270057231188
1798,1,2,4965,12749,0.0015190972480922937
1799,1,2,4965,21692,0.0011393228778615594
1800,1,2,5063,1564,0.0013563367538154125
1801,1,2,5264,9715,0.0042317709885537624
1802,1,2,5264,20213,0.0023328992538154125
1803,1,2,5264,23099,0.00482855923473835
1804,1,2,5276,46,0.0023328992538154125
1805,1,2,5276,352,0.00244140625
1806,1,2,5276,1697,0.00580512173473835
1807,1,2,5276,4778,0.0015733507461845875
1808,1,2,5276,6328,0.0140516497194767
1809,1,2,5276,6482,0.0012478298740461469
1810,1,2,5276,14196,0.0014105902519077063
1811,1,2,5276,14807,0.00146484375
1812,1,2,5276,15420,0.0014105902519077063
1813,1,2,5276,15887,0.001953125
1814,1,2,5276,16688,0.0011935763759538531
1815,1,2,5276,21566,0.001953125
1816,1,2,5276,21954,0.0012478298740461469
1817,1,2,5276,23422,0.0017903646221384406
1818,1,2,5276,24191,0.006130642257630825
1819,1,2,5333,15678,0.0011935763759538531
1820,1,2,5333,17072,0.0015190972480922937
1821,1,2,5363,1229,0.0015733507461845875
1822,1,2,5363,2016,0.0078125
1823,1,2,5363,6977,0.0052083334885537624
1824,1,2,5363,9813,0.004123263992369175
1825,1,2,5363,24020,0.0045572915114462376
1826,1,2,5377,8966,0.0010850694961845875
1827,1,2,5377,11083,0.00244140625
1828,1,2,5380,14779,0.0011393228778615594
1829,1,2,5380,20213,0.0010308159980922937
1830,1,2,5380,21566,0.0020073784980922937
1831,1,2,5457,9510,0.0013563367538154125
1832,1,2,5550,17090,0.0013020833721384406
1833,1,2,5601,3126,0.0010308159980922937
1834,1,2,5601,11719,0.00244140625
1835,1,2,5601,15887,0.003146701492369175
1836,1,2,5601,16185,0.0010850694961845875
1837,1,2,5939,3501,0.0010308159980922937
1838,1,2,5939,7447,0.0013020833721384406
1839,1,2,5993,5434,0.0015190972480922937
1840,1,2,5993,23197,0.0011935763759538531
1841,1,2,6051,2765,0.0011393228778615594
1842,1,2,6051,4350,0.0017361111240461469
1843,1,2,6051,4783,0.0015190972480922937
1844,1,2,6051,10633,0.0010308159980922937
1845,1,2,6051,13180,0.0014105902519077063
1846,1,2,6051,14807,0.0011935763759538531
1847,1,2,6051,17688,0.0358072929084301
1848,1,2,6051,20213,0.0069986977614462376
1849,1,2,6051,21692,0.0010308159980922937
1850,1,2,6051,23165,0.0011935763759538531
1851,1,2,6131,3501,0.0054796007461845875
1852,1,2,6131,6328,0.0023328992538154125
1853,1,2,6131,7447,0.0011935763759538531
1854,1,2,6131,8560,0.0014105902519077063
1855,1,2,6131,14807,0.0011393228778615594
1856,1,2,6131,16638,0.0013020833721384406
1857,1,2,6131,17688,0.0010850694961845875
1858,1,2,6131,22122,0.0017361111240461469
1859,1,2,6429,1628,0.00146484375
1860,1,2,6429,6328,0.002658420242369175
1861,1,2,6429,23422,0.007595486007630825
1862,1,2,6895,4778,0.0010308159980922937
1863,1,2,6895,22886,0.00244140625
1864,1,2,6941,4884,0.00146484375
1865,1,2,6941,8840,0.013671875
1866,1,2,6941,12172,0.0011393228778615594
1867,1,2,6941,20632,0.00737847201526165
1868,1,2,7096,6328,0.002224392257630825
1869,1,2,7096,14909,0.0010308159980922937
1870,1,2,7119,5462,0.0010850694961845875
1871,1,2,7137,827,0.0047743055038154125
1872,1,2,7137,4778,0.0016276041278615594
1873,1,2,7137,9715,0.0023871527519077063
1874,1,2,7218,16161,0.005642361007630825
1875,1,2,7218,20213,0.0017903646221384406
1876,1,2,7287,11083,0.0037977430038154125
1877,1,2,7287,17801,0.0010850694961845875
1878,1,2,7354,262,0.0011393228778615594
1879,1,2,7354,1229,0.0023871527519077063
1880,1,2,7354,2016,0.0074327257461845875
1881,1,2,7354,6977,0.0020616319961845875
1882,1,2,7354,9813,0.00444878451526165
1883,1,2,7354,24020,0.002170138992369175
1884,1,2,7467,9715,0.0025499132461845875
1885,1,2,7467,16060,0.0025499132461845875
1886,1,2,7996,264,0.0016818576259538531
1887,1,2,7996,3564,0.0017361111240461469
1888,1,2,7996,4884,0.0017361111240461469
1889,1,2,7996,5788,0.0010850694961845875
1890,1,2,7996,7769,0.0011935763759538531
1891,1,2,7996,9564,0.0015190972480922937
1892,1,2,7996,9921,0.0013563367538154125
1893,1,2,7996,11865,0.0010308159980922937
1894,1,2,7996,12518,0.0103624127805233
1895,1,2,7996,13766,0.0052625867538154125
1896,1,2,7996,14807,0.0013563367538154125
1897,1,2,7996,18231,0.0011935763759538531
1898,1,2,7996,20215,0.0013020833721384406
1899,1,2,7996,20825,0.02143012173473835
1900,1,2,8100,22122,0.0011393228778615594
1901,1,2,8362,9293,0.0010850694961845875
1902,1,2,8490,264,0.0011393228778615594
1903,1,2,8490,3151,0.0011393228778615594
1904,1,2,8490,21431,0.0012478298740461469
1905,1,2,8490,21855,0.0015733507461845875
1906,1,2,8530,17688,0.0011393228778615594
1907,1,2,8614,2682,0.00444878451526165
1908,1,2,8614,3126,0.0011393228778615594
1909,1,2,8614,11719,0.0059678819961845875
1910,1,2,8614,15887,0.002658420242369175
1911,1,2,8614,16185,0.0022786457557231188
1912,1,2,8614,21363,0.0025499132461845875
1913,1,2,8614,23578,0.0024956597480922937
1914,1,2,8637,1642,0.005099826492369175
1915,1,2,8637,6328,0.001953125
1916,1,2,8637,12749,0.004611545242369175
1917,1,2,8650,4778,0.0012478298740461469
1918,1,2,8650,7023,0.0028754340019077063
1919,1,2,8761,17801,0.0010850694961845875
1920,1,2,8865,6328,0.0010850694961845875
1921,1,2,8865,11427,0.0035807292442768812
1922,1,2,8865,12749,0.0033094617538154125
1923,1,2,8998,13558,0.0035807292442768812
1924,1,2,8998,18471,0.0027669270057231188
1925,1,2,9045,3151,0.002170138992369175
1926,1,2,9177,23112,0.00146484375
1927,1,2,9417,11095,0.0037434895057231188
1928,1,2,9417,20213,0.0010850694961845875
1929,1,2,9431,21855,0.0012478298740461469
1930,1,2,9487,352,0.001953125
1931,1,2,9487,1483,0.0011935763759538531
1932,1,2,9487,3126,0.0014105902519077063
1933,1,2,9487,4778,0.0014105902519077063
1934,1,2,9487,6246,0.009006076492369175
1935,1,2,9487,6328,0.0142686627805233
1936,1,2,9487,8521,0.0018446180038154125
1937,1,2,9487,9715,0.0012478298740461469
1938,1,2,9487,9769,0.0012478298740461469
1939,1,2,9487,11719,0.0012478298740461469
1940,1,2,9487,12749,0.002658420242369175
1941,1,2,9487,14807,0.0017361111240461469
1942,1,2,9487,15404,0.0013563367538154125
1943,1,2,9487,15420,0.0012478298740461469
1944,1,2,9487,15887,0.0052625867538154125
1945,1,2,9487,20133,0.0017361111240461469
1946,1,2,9487,20213,0.0011935763759538531
1947,1,2,9487,21363,0.002658420242369175
1948,1,2,9487,21954,0.0017903646221384406
1949,1,2,9549,1148,0.006618923507630825
1950,1,2,9549,9715,0.0056966147385537624
1951,1,2,9549,20213,0.0028211805038154125
1952,1,2,9599,16026,0.0010850694961845875
1953,1,2,9620,6195,0.001953125
1954,1,2,9794,9293,0.0014105902519077063
1955,1,2,9794,12405,0.0023328992538154125
1956,1,2,9794,20214,0.0020073784980922937
1957,1,2,9897,3151,0.002170138992369175
1958,1,2,9897,21855,0.0029296875
1959,1,2,9897,23015,0.0020073784980922937
1960,1,2,9906,4462,0.0013563367538154125
1961,1,2,9906,9293,0.0013020833721384406
1962,1,2,9906,12069,0.0013563367538154125
1963,1,2,9906,13735,0.0021158854942768812
1964,1,2,9951,2016,0.0011935763759538531
1965,1,2,9951,9813,0.0010850694961845875
1966,1,2,9965,3151,0.014322916977107525
1967,1,2,9965,6039,0.010091145522892475
1968,1,2,9965,14807,0.0011393228778615594
1969,1,2,9965,16470,0.002170138992369175
1970,1,2,9965,18204,0.0016818576259538531
1971,1,2,9965,21855,0.014865451492369175
1972,1,2,9965,22821,0.0022786457557231188
1973,1,2,9965,23015,0.0033637152519077063
1974,1,2,9965,23895,0.0010850694961845875
1975,1,2,10115,14468,0.0023328992538154125
1976,1,2,10115,21566,0.0011393228778615594
1977,1,2,10226,9510,0.0016276041278615594
1978,1,2,10264,6111,0.0013020833721384406
1979,1,2,10264,15678,0.0011393228778615594
1980,1,2,10276,23514,0.0012478298740461469
1981,1,2,10328,573,0.0011393228778615594
1982,1,2,10328,1697,0.0014105902519077063
1983,1,2,10328,6328,0.0079210065305233
1984,1,2,10328,12313,0.0010308159980922937
1985,1,2,10328,14807,0.0011393228778615594
1986,1,2,10328,15404,0.0026041667442768812
1987,1,2,10328,15420,0.0010850694961845875
1988,1,2,10328,16687,0.0011393228778615594
1989,1,2,10328,18756,0.0015190972480922937
1990,1,2,10328,19400,0.0016818576259538531
1991,1,2,10328,20477,0.002170138992369175
1992,1,2,10328,23374,0.0010308159980922937
1993,1,2,10363,15404,0.002170138992369175
1994,1,2,10363,21434,0.0032552082557231188
1995,1,2,10480,4884,0.0016818576259538531
1996,1,2,10480,13293,0.0185546875
1997,1,2,10480,14446,0.0020616319961845875
1998,1,2,10480,20133,0.0026041667442768812
1999,1,2,10480,20213,0.0079210065305233
2000,1,2,10480,24078,0.0029296875
2001,1,2,10524,13285,0.0015733507461845875
2002,1,2,10652,750,0.0011393228778615594
2003,1,2,10652,17688,0.0015190972480922937
2004,1,2,10741,6111,0.0012478298740461469
2005,1,2,10741,15678,0.0010850694961845875
2006,1,2,10771,8849,0.0012478298740461469
2007,1,2,10771,17928,0.0010850694961845875
2008,1,2,10913,23578,0.0020073784980922937
2009,1,2,11094,7766,0.00244140625
2010,1,2,11094,9769,0.0027669270057231188
2011,1,2,11094,14165,0.0029839409980922937
2012,1,2,11094,23888,0.0023328992538154125
2013,1,2,11114,2765,0.0011935763759538531
2014,1,2,11730,17655,0.0010308159980922937
2015,1,2,11741,21855,0.0014105902519077063
2016,1,2,12207,573,0.0011393228778615594
2017,1,2,12207,19400,0.0016818576259538531
2018,1,2,12358,2474,0.0013020833721384406
2019,1,2,12358,6619,0.002658420242369175
2020,1,2,12358,23068,0.0010308159980922937
2021,1,2,12460,17921,0.0011393228778615594
2022,1,2,12604,20214,0.0018446180038154125
2023,1,2,12617,8425,0.0018446180038154125
2024,1,2,12617,9293,0.0010850694961845875
2025,1,2,12617,12069,0.0015733507461845875
2026,1,2,12617,20214,0.0011935763759538531
2027,1,2,12641,7769,0.0011935763759538531
2028,1,2,12641,20213,0.0021158854942768812
2029,1,2,12775,8448,0.0011935763759538531
2030,1,2,13144,566,0.0021158854942768812
2031,1,2,13144,15887,0.0012478298740461469
2032,1,2,13409,6328,0.0047743055038154125
2033,1,2,13409,9293,0.0042860242538154125
2034,1,2,13409,9769,0.00341796875
2035,1,2,13409,11719,0.00244140625
2036,1,2,13409,15887,0.0023871527519077063
2037,1,2,13409,18901,0.0011393228778615594
2038,1,2,13409,20133,0.0013563367538154125
2039,1,2,13409,20214,0.0015733507461845875
2040,1,2,13409,21363,0.008626301772892475
2041,1,2,13409,23422,0.0011393228778615594
2042,1,2,13409,23578,0.001953125
2043,1,2,13409,23888,0.00341796875
2044,1,2,13475,20825,0.0011935763759538531
2045,1,2,13612,4778,0.0014105902519077063
2046,1,2,13612,24369,0.002712673507630825
2047,1,2,13629,18606,0.0010308159980922937
2048,1,2,13753,12007,0.0013563367538154125
2049,1,2,14179,9715,0.0017903646221384406
2050,1,2,14179,19440,0.0023871527519077063
2051,1,2,14179,20213,0.0011393228778615594
2052,1,2,14540,12518,0.0013020833721384406
2053,1,2,14540,13766,0.0020073784980922937
2054,1,2,14544,20825,0.00444878451526165
2055,1,2,14805,3441,0.00244140625
2056,1,2,14805,7324,0.0023871527519077063
2057,1,2,15017,750,0.0010308159980922937
2058,1,2,15017,827,0.0016276041278615594
2059,1,2,15017,1080,0.0012478298740461469
2060,1,2,15017,1562,0.0013020833721384406
2061,1,2,15017,1642,0.002170138992369175
2062,1,2,15017,1697,0.00390625
2063,1,2,15017,1988,0.0012478298740461469
2064,1,2,15017,7023,0.0015190972480922937
2065,1,2,15017,8635,0.0015733507461845875
2066,1,2,15017,9715,0.0062391492538154125
2067,1,2,15017,10186,0.0012478298740461469
2068,1,2,15017,11095,0.0017903646221384406
2069,1,2,15017,11427,0.0017361111240461469
2070,1,2,15017,12749,0.0098741315305233
2071,1,2,15017,13519,0.0010308159980922937
2072,1,2,15017,14807,0.002712673507630825
2073,1,2,15017,15404,0.0030381944961845875
2074,1,2,15017,15678,0.0010308159980922937
2075,1,2,15017,15923,0.007541232742369175
2076,1,2,15017,17273,0.0010308159980922937
2077,1,2,15017,17790,0.0010850694961845875
2078,1,2,15017,21566,0.0017361111240461469
2079,1,2,15017,21692,0.0023328992538154125
2080,1,2,15017,21793,0.0011393228778615594
2081,1,2,15017,22467,0.0014105902519077063
2082,1,2,15017,22886,0.0011935763759538531
2083,1,2,15017,23422,0.0012478298740461469
2084,1,2,15117,18595,0.0015190972480922937
2085,1,2,15153,4462,0.0035264757461845875
2086,1,2,15153,8425,0.0015733507461845875
2087,1,2,15153,9293,0.00482855923473835
2088,1,2,15153,10204,0.0011935763759538531
2089,1,2,15153,12069,0.005588107742369175
2090,1,2,15153,13148,0.0010850694961845875
2091,1,2,15153,13735,0.0018988715019077063
2092,1,2,15153,20214,0.004177517257630825
2093,1,2,15185,5306,0.0023328992538154125
2094,1,2,15221,12749,0.0012478298740461469
2095,1,2,15221,13454,0.0011393228778615594
2096,1,2,15264,12313,0.0010850694961845875
2097,1,2,15264,23374,0.0011393228778615594
2098,1,2,15632,15404,0.00146484375
